SECTOR_ID,SECTOR_NAME,ENODEBID,ENODEB_NAME,FREQBAND,FREQUENCY,EARFCN,AZIMUTH,LONGITUDE,LATITUDE,STYLE,HEIGHT,K_DIST,,
567439-3,盘龙云亿酒店-HLH-3,567439,盘龙云亿酒店-HLH,39,1890,38350,240,102.757,25.0477,OUTDOOR,0,322.609,,
567439-2,盘龙云亿酒店-HLH-2,567439,盘龙云亿酒店-HLH,39,1890,38350,120,102.757,25.0477,OUTDOOR,0,322.609,,
567439-1,盘龙云亿酒店-HLH-1,567439,盘龙云亿酒店-HLH,39,1890,38350,0,102.757,25.0477,OUTDOOR,0,322.609,,
567076-4,盘龙云南中医学院-HLH-4,567076,盘龙云南中医学院-HLH,39,1890,38350,120,102.723,25.03982,OUTDOOR,24,108.538,,
567076-3,盘龙云南中医学院-HLH-3,567076,盘龙云南中医学院-HLH,39,1890,38350,240,102.723,25.03982,OUTDOOR,24,108.538,,
567076-2,盘龙云南中医学院-HLH-2,567076,盘龙云南中医学院-HLH,39,1890,38350,0,102.723,25.03982,OUTDOOR,24,108.538,,
567342-2,盘龙云南印象18栋租房站-HLH-2,567342,盘龙云南印象18栋租房站-HLH,39,1890,38350,120,102.751,25.084444,OUTDOOR,30,63.883,,
567342-1,盘龙云南印象18栋租房站-HLH-1,567342,盘龙云南印象18栋租房站-HLH,39,1890,38350,0,102.751,25.084444,OUTDOOR,30,63.883,,
568112-3,盘龙云南印象72栋租房站-HLH-3,568112,盘龙云南印象72栋租房站-HLH,39,1890,38350,240,102.748,25.087222,OUTDOOR,30,89.807,,
568112-2,盘龙云南印象72栋租房站-HLH-2,568112,盘龙云南印象72栋租房站-HLH,39,1890,38350,120,102.748,25.087222,OUTDOOR,30,89.807,,
568112-1,盘龙云南印象72栋租房站-HLH-1,568112,盘龙云南印象72栋租房站-HLH,39,1890,38350,0,102.748,25.087222,OUTDOOR,30,89.807,,
567515-2,盘龙云南印象C区43栋租房站-HLH-2,567515,盘龙云南印象C区43栋租房站-HLH,39,1890,38350,160,102.746,25.088333,OUTDOOR,35,83.575,,
567515-1,盘龙云南印象C区43栋租房站-HLH-1,567515,盘龙云南印象C区43栋租房站-HLH,39,1890,38350,90,102.746,25.088333,OUTDOOR,35,83.575,,
567701-3,盘龙云南印象C区50栋租房站-HLH-3,567701,盘龙云南印象C区50栋租房站-HLH,39,1890,38350,240,102.743,25.085,OUTDOOR,47,336.43,,
567701-2,盘龙云南印象C区50栋租房站-HLH-2,567701,盘龙云南印象C区50栋租房站-HLH,39,1890,38350,120,102.743,25.085,OUTDOOR,47,336.43,,
567701-1,盘龙云南印象C区50栋租房站-HLH-1,567701,盘龙云南印象C区50栋租房站-HLH,39,1890,38350,50,102.743,25.085,OUTDOOR,47,336.43,,
566673-2,盘龙云南妇女儿童医院-HLH-2,566673,盘龙云南妇女儿童医院-HLH,39,1890,38350,120,102.732,25.06352,OUTDOOR,15,190.8,,
566673-1,盘龙云南妇女儿童医院-HLH-1,566673,盘龙云南妇女儿童医院-HLH,39,1890,38350,320,102.732,25.06352,OUTDOOR,15,190.8,,
567440-3,盘龙云南映象C区41栋-HLH-3,567440,盘龙云南映象C区41栋-HLH,39,1890,38350,240,102.747,25.08878,OUTDOOR,45,253.201,,
567440-2,盘龙云南映象C区41栋-HLH-2,567440,盘龙云南映象C区41栋-HLH,39,1890,38350,100,102.747,25.08878,OUTDOOR,45,253.201,,
567440-1,盘龙云南映象C区41栋-HLH-1,567440,盘龙云南映象C区41栋-HLH,39,1890,38350,0,102.747,25.08878,OUTDOOR,45,253.201,,
566280-3,五华吉庆宾馆-HLH-3,566280,昆明五华_吉庆宾馆LHHQ,39,1890,38350,180,102.709,25.051518,OUTDOOR,25,6.061,,
566280-2,五华吉庆宾馆-HLH-2,566280,昆明五华_吉庆宾馆LHHQ,39,1890,38350,120,102.709,25.051518,OUTDOOR,25,6.061,,
566280-1,五华吉庆宾馆-HLH-1,566280,昆明五华_吉庆宾馆LHHQ,39,1890,38350,310,102.709,25.051518,OUTDOOR,25,6.061,,
567003-3,五华大观派出所（五华消防-HLH-3,567003,昆明五华_大观派出所（五华消防）LHHQ,39,1890,38350,210,102.694,25.04531,OUTDOOR,25,68.52,,
567003-2,五华大观派出所（五华消防-HLH-2,567003,昆明五华_大观派出所（五华消防）LHHQ,39,1890,38350,70,102.694,25.04531,OUTDOOR,25,68.52,,
567003-1,五华大观派出所（五华消防-HLH-1,567003,昆明五华_大观派出所（五华消防）LHHQ,39,1890,38350,330,102.694,25.04531,OUTDOOR,25,68.52,,
33134-1,昆明五华_如意巷路灯站LHHQY-JC-1,33134,昆明五华_如意巷路灯站LHHQ,39,1890,38350,30,102.71,25.047308,OUTDOOR,12,141.024,,
33134-2,昆明五华_如意巷路灯站LHHQY-JC-2,33134,昆明五华_如意巷路灯站LHHQ,39,1890,38350,160,102.71,25.047308,OUTDOOR,12,141.024,,
33134-3,昆明五华_如意巷路灯站LHHQY-JC-3,33134,昆明五华_如意巷路灯站LHHQ,39,1890,38350,265,102.71,25.047308,OUTDOOR,12,141.024,,
565366-1,五华德春电信-HLH-1,565366,五华德春电信-HLH,39,1890,38350,340,102.696,25.0491,OUTDOOR,30,101.369,,
565366-2,五华德春电信-HLH-2,565366,五华德春电信-HLH,39,1890,38350,140,102.696,25.0491,OUTDOOR,30,101.369,,
565366-3,五华德春电信-HLH-3,565366,五华德春电信-HLH,39,1890,38350,250,102.696,25.0491,OUTDOOR,30,101.369,,
566327-3,五华文庙综合楼超级基站-HLH-3,566327,五华文庙综合楼超级基站-HLH,39,1890,38350,320,102.707,25.04558,OUTDOOR,26,150.098,,
566327-2,五华文庙综合楼超级基站-HLH-2,566327,五华文庙综合楼超级基站-HLH,39,1890,38350,60,102.707,25.04558,OUTDOOR,26,150.098,,
566327-1,五华文庙综合楼超级基站-HLH-1,566327,五华文庙综合楼超级基站-HLH,39,1890,38350,0,102.707,25.04558,OUTDOOR,26,150.098,,
565368-3,五华田苑宾馆-HLH-3,565368,昆明五华_田苑宾馆LHHQ,39,1890,38350,205,102.689,25.05273,OUTDOOR,24,33.699,,
565368-2,五华田苑宾馆-HLH-2,565368,昆明五华_田苑宾馆LHHQ,39,1890,38350,70,102.689,25.05273,OUTDOOR,24,33.699,,
565368-1,五华田苑宾馆-HLH-1,565368,昆明五华_田苑宾馆LHHQ,39,1890,38350,300,102.689,25.05273,OUTDOOR,24,33.699,,
566475-1,五华百大新天地6楼平台-HLH-1,566475,昆明五华_百大新天地6楼平台LHHQ,39,1890,38350,350,102.708,25.03916,OUTDOOR,18,101.345,,
566475-2,五华百大新天地6楼平台-HLH-2,566475,昆明五华_百大新天地6楼平台LHHQ,39,1890,38350,60,102.708,25.03916,OUTDOOR,18,101.345,,
566393-3,五华省建三公司-HLH-3,566393,昆明五华_省建三公司LHHQ,39,1890,38350,290,102.691,25.03878,OUTDOOR,27,229.848,,
566393-2,五华省建三公司-HLH-2,566393,昆明五华_省建三公司LHHQ,39,1890,38350,180,102.691,25.03878,OUTDOOR,27,229.848,,
566393-1,五华省建三公司-HLH-1,566393,昆明五华_省建三公司LHHQ,39,1890,38350,40,102.691,25.03878,OUTDOOR,27,229.848,,
33140-1,昆明五华_翠湖东路路灯LHHQY-FG-1,33140,昆明五华_翠湖东路路灯LHHQ,39,1890,38350,70,102.705,25.0524,OUTDOOR,12,134.721,,
33140-2,昆明五华_翠湖东路路灯LHHQY-FG-2,33140,昆明五华_翠湖东路路灯LHHQ,39,1890,38350,190,102.705,25.0524,OUTDOOR,12,134.721,,
33140-3,昆明五华_翠湖东路路灯LHHQY-FG-3,33140,昆明五华_翠湖东路路灯LHHQ,39,1890,38350,300,102.705,25.0524,OUTDOOR,12,134.721,,
566368-3,五华艺术学院-HLH-3,566368,五华艺术学院-HLH,39,1890,38350,240,102.678,25.05902,OUTDOOR,27,227.096,,
566368-2,五华艺术学院-HLH-2,566368,五华艺术学院-HLH,39,1890,38350,135,102.678,25.05902,OUTDOOR,27,227.096,,
566368-1,五华艺术学院-HLH-1,566368,五华艺术学院-HLH,39,1890,38350,0,102.678,25.05902,OUTDOOR,27,227.096,,
33122-1,昆明五华_西山建设局LHHQB-ZD-1,33122,昆明五华_西山建设局LHHQ,39,1890,38350,50,102.676,25.05218,OUTDOOR,34,209.838,,
33122-2,昆明五华_西山建设局LHHQB-ZD-2,33122,昆明五华_西山建设局LHHQ,39,1890,38350,150,102.676,25.05218,OUTDOOR,34,209.838,,
33122-3,昆明五华_西山建设局LHHQB-ZD-3,33122,昆明五华_西山建设局LHHQ,39,1890,38350,320,102.676,25.05218,OUTDOOR,34,209.838,,
33133-1,昆明五华_西昌路路灯站LHHQY-JC-1,33133,昆明五华_西昌路路灯站LHHQ,39,1890,38350,250,102.693,25.047132,OUTDOOR,12,200.607,,
33133-2,昆明五华_西昌路路灯站LHHQY-JC-2,33133,昆明五华_西昌路路灯站LHHQ,39,1890,38350,340,102.693,25.047132,OUTDOOR,12,200.607,,
566796-3,五华轻工宾馆-HLH-3,566796,昆明五华_轻工宾馆LHHQ,39,1890,38350,215,102.701,25.04095,OUTDOOR,30,218.105,,
566796-2,五华轻工宾馆-HLH-2,566796,昆明五华_轻工宾馆LHHQ,39,1890,38350,125,102.701,25.04095,OUTDOOR,30,218.105,,
566796-1,五华轻工宾馆-HLH-1,566796,昆明五华_轻工宾馆LHHQ,39,1890,38350,305,102.701,25.04095,OUTDOOR,30,218.105,,
566344-3,五华金有宾馆-HLH-3,566344,昆明五华_金有宾馆LHHQ,39,1890,38350,210,102.685,25.05588,OUTDOOR,33,293.56,,
566344-2,五华金有宾馆-HLH-2,566344,昆明五华_金有宾馆LHHQ,39,1890,38350,45,102.685,25.05588,OUTDOOR,33,293.56,,
566344-1,五华金有宾馆-HLH-1,566344,昆明五华_金有宾馆LHHQ,39,1890,38350,350,102.685,25.05588,OUTDOOR,33,293.56,,
566324-3,五华金泰楼军代中心-HLH-3,566324,昆明五华_金泰楼军代中心LHHQ,39,1890,38350,320,102.699,25.04212,OUTDOOR,32,14.213,,
566324-2,五华金泰楼军代中心-HLH-2,566324,昆明五华_金泰楼军代中心LHHQ,39,1890,38350,225,102.699,25.04212,OUTDOOR,32,14.213,,
566324-1,五华金泰楼军代中心-HLH-1,566324,昆明五华_金泰楼军代中心LHHQ,39,1890,38350,90,102.699,25.04212,OUTDOOR,32,14.213,,
566342-3,五华金穗大厦-HLH-3,566342,昆明五华_金穗大厦LHHQ,39,1890,38350,280,102.697,25.04139,OUTDOOR,21,182.355,,
566342-2,五华金穗大厦-HLH-2,566342,昆明五华_金穗大厦LHHQ,39,1890,38350,200,102.697,25.04139,OUTDOOR,21,182.355,,
566342-1,五华金穗大厦-HLH-1,566342,昆明五华_金穗大厦LHHQ,39,1890,38350,30,102.697,25.04139,OUTDOOR,21,182.355,,
566874-3,五华银河大道与霖雨路交叉口灯杆-HLH-3,566874,五华银河大道与霖雨路交叉口灯杆-HLH,39,1890,38350,290,102.73,25.09895,OUTDOOR,25,236.403,,
566874-2,五华银河大道与霖雨路交叉口灯杆-HLH-2,566874,五华银河大道与霖雨路交叉口灯杆-HLH,39,1890,38350,110,102.73,25.09895,OUTDOOR,25,236.403,,
566874-1,五华银河大道与霖雨路交叉口灯杆-HLH-1,566874,五华银河大道与霖雨路交叉口灯杆-HLH,39,1890,38350,15,102.73,25.09895,OUTDOOR,25,236.403,,
33132-1,昆明五华_龙翔街路灯站LHHQY-JC-1,33132,昆明五华_龙翔街路灯站LHHQ,39,1890,38350,300,102.693,25.05319,OUTDOOR,12,120.986,,
565397-3,官渡502基地-HLH-3,565397,官渡502基地-HLH,39,1890,38350,240,102.796,24.99763,OUTDOOR,30,365.136,,
565397-2,官渡502基地-HLH-2,565397,官渡502基地-HLH,39,1890,38350,120,102.796,24.99763,OUTDOOR,30,365.136,,
565397-1,官渡502基地-HLH-1,565397,官渡502基地-HLH,39,1890,38350,0,102.796,24.99763,OUTDOOR,30,365.136,,
565600-3,官渡上四甲27号-HLH-3,565600,昆明官渡_上四甲27号LHHQ,39,1890,38350,230,102.736,24.968107,OUTDOOR,24,10.188,,
565600-2,官渡上四甲27号-HLH-2,565600,昆明官渡_上四甲27号LHHQ,39,1890,38350,110,102.736,24.968107,OUTDOOR,24,10.188,,
565600-1,官渡上四甲27号-HLH-1,565600,昆明官渡_上四甲27号LHHQ,39,1890,38350,5,102.736,24.968107,OUTDOOR,24,10.188,,
33164-2,昆明官渡_上海沙龙宏站LHHQB-ZD-2,33164,昆明官渡_上海沙龙宏站LHHQ,39,1890,38350,240,102.724,25.02093,OUTDOOR,39,124.395,,
33164-1,昆明官渡_上海沙龙宏站LHHQB-ZD-1,33164,昆明官渡_上海沙龙宏站LHHQ,39,1890,38350,140,102.724,25.02093,OUTDOOR,39,124.395,,
566996-3,官渡下李其村灯杆-HLH-3,566996,官渡下李其村灯杆-HLH,39,1890,38350,240,102.872,25.05215,OUTDOOR,25,525.593,,
566996-2,官渡下李其村灯杆-HLH-2,566996,官渡下李其村灯杆-HLH,39,1890,38350,120,102.872,25.05215,OUTDOOR,25,525.593,,
566996-1,官渡下李其村灯杆-HLH-1,566996,官渡下李其村灯杆-HLH,39,1890,38350,0,102.872,25.05215,OUTDOOR,25,525.593,,
565613-3,官渡世纪城皇马国际-HLH-3,565613,昆明官渡_世纪城皇马国际LHHQ,39,1890,38350,320,102.754,24.964484,OUTDOOR,26,9.675,,
565613-2,官渡世纪城皇马国际-HLH-2,565613,昆明官渡_世纪城皇马国际LHHQ,39,1890,38350,180,102.754,24.964484,OUTDOOR,26,9.675,,
565613-1,官渡世纪城皇马国际-HLH-1,565613,昆明官渡_世纪城皇马国际LHHQ,39,1890,38350,90,102.754,24.964484,OUTDOOR,26,9.675,,
565436-2,官渡东兴旅社-HLH-2,565436,官渡东兴旅社-HLH,39,1890,38350,160,102.736,25.03555,OUTDOOR,24,235.103,,
565436-1,官渡东兴旅社-HLH-1,565436,官渡东兴旅社-HLH,39,1890,38350,55,102.736,25.03555,OUTDOOR,24,235.103,,
565435-3,官渡东聚五金机电城-HLH-3,565435,官渡东聚五金机电城-HLH,39,1890,38350,250,102.755,24.99419,OUTDOOR,21,354.727,,
565435-2,官渡东聚五金机电城-HLH-2,565435,官渡东聚五金机电城-HLH,39,1890,38350,160,102.755,24.99419,OUTDOOR,21,354.727,,
565435-1,官渡东聚五金机电城-HLH-1,565435,官渡东聚五金机电城-HLH,39,1890,38350,0,102.755,24.99419,OUTDOOR,21,354.727,,
33161-3,官渡东航-HLH-3,33161,昆明官渡_东航LHHQ,39,1890,38350,270,102.739,25.00108,OUTDOOR,39,267.904,,
33161-2,官渡东航-HLH-2,33161,昆明官渡_东航LHHQ,39,1890,38350,180,102.739,25.00108,OUTDOOR,39,267.904,,
33161-1,官渡东航-HLH-1,33161,昆明官渡_东航LHHQ,39,1890,38350,30,102.739,25.00108,OUTDOOR,39,267.904,,
565759-3,官渡中国邮政邮区中心局-HLH-3,565759,官渡中国邮政邮区中心局-HLH,39,1890,38350,320,102.774,25.00044,OUTDOOR,25,303.679,,
565759-2,官渡中国邮政邮区中心局-HLH-2,565759,官渡中国邮政邮区中心局-HLH,39,1890,38350,180,102.774,25.00044,OUTDOOR,25,303.679,,
565759-1,官渡中国邮政邮区中心局-HLH-1,565759,官渡中国邮政邮区中心局-HLH,39,1890,38350,70,102.774,25.00044,OUTDOOR,25,303.679,,
565760-3,官渡中林建材城-HLH-3,565760,昆明官渡_中林建材城LHHQ,39,1890,38350,230,102.751,24.98535,OUTDOOR,31,9.796,,
565760-2,官渡中林建材城-HLH-2,565760,昆明官渡_中林建材城LHHQ,39,1890,38350,130,102.751,24.98535,OUTDOOR,31,9.796,,
565760-1,官渡中林建材城-HLH-1,565760,昆明官渡_中林建材城LHHQ,39,1890,38350,30,102.751,24.98535,OUTDOOR,31,9.796,,
565674-3,官渡中街村-HLH-3,565674,昆明官渡_中街村LHHQ,39,1890,38350,170,102.769,24.97507,OUTDOOR,23,356.555,,
565674-2,官渡中街村-HLH-2,565674,昆明官渡_中街村LHHQ,39,1890,38350,50,102.769,24.97507,OUTDOOR,23,356.555,,
565674-1,官渡中街村-HLH-1,565674,昆明官渡_中街村LHHQ,39,1890,38350,270,102.769,24.97507,OUTDOOR,23,356.555,,
565509-3,官渡九门里-HLH-3,565509,昆明官渡_九门里LHHQ,39,1890,38350,220,102.753,24.98119,OUTDOOR,30,7.797,,
565509-2,官渡九门里-HLH-2,565509,昆明官渡_九门里LHHQ,39,1890,38350,120,102.753,24.98119,OUTDOOR,30,7.797,,
565509-1,官渡九门里-HLH-1,565509,昆明官渡_九门里LHHQ,39,1890,38350,350,102.753,24.98119,OUTDOOR,30,7.797,,
565743-3,官渡云南地矿进出口公司-HLH-3,565743,官渡云南地矿进出口公司-HLH,39,1890,38350,270,102.77,24.988023,OUTDOOR,24,269.756,,
565743-2,官渡云南地矿进出口公司-HLH-2,565743,官渡云南地矿进出口公司-HLH,39,1890,38350,120,102.77,24.988023,OUTDOOR,24,269.756,,
565743-1,官渡云南地矿进出口公司-HLH-1,565743,官渡云南地矿进出口公司-HLH,39,1890,38350,0,102.77,24.988023,OUTDOOR,24,269.756,,
567270-3,官渡云天小区-HLH-3,567270,昆明官渡_云天小区LHHQ,39,1890,38350,240,102.767,24.9983,OUTDOOR,30,150.87,,
567270-2,官渡云天小区-HLH-2,567270,昆明官渡_云天小区LHHQ,39,1890,38350,120,102.767,24.9983,OUTDOOR,30,150.87,,
567270-1,官渡云天小区-HLH-1,567270,昆明官渡_云天小区LHHQ,39,1890,38350,0,102.767,24.9983,OUTDOOR,30,150.87,,
33566-1,昆明官渡_人民检察院LHHQB-QQ-1,33566,昆明官渡_人民检察院LHHQ,39,1890,38350,80,102.733,25.00237,OUTDOOR,26,153.565,,
33566-2,昆明官渡_人民检察院LHHQB-QQ-2,33566,昆明官渡_人民检察院LHHQ,39,1890,38350,180,102.733,25.00237,OUTDOOR,26,153.565,,
33566-3,昆明官渡_人民检察院LHHQB-QQ-3,33566,昆明官渡_人民检察院LHHQ,39,1890,38350,260,102.733,25.00237,OUTDOOR,29,153.565,,
565737-3,官渡元春苑9栋-HLH-3,565737,昆明官渡_元春苑9栋LHHQ,39,1890,38350,270,102.76,24.97677,OUTDOOR,60,12.211,,
565737-2,官渡元春苑9栋-HLH-2,565737,昆明官渡_元春苑9栋LHHQ,39,1890,38350,170,102.76,24.97677,OUTDOOR,60,12.211,,
565737-1,官渡元春苑9栋-HLH-1,565737,昆明官渡_元春苑9栋LHHQ,39,1890,38350,80,102.76,24.97677,OUTDOOR,60,12.211,,
565665-3,官渡先锋粮管所-HLH-3,565665,昆明官渡_先锋粮管所LHHQ,39,1890,38350,240,102.752,24.95882,OUTDOOR,30,29.006,,
565665-2,官渡先锋粮管所-HLH-2,565665,昆明官渡_先锋粮管所LHHQ,39,1890,38350,130,102.752,24.95882,OUTDOOR,30,29.006,,
565665-1,官渡先锋粮管所-HLH-1,565665,昆明官渡_先锋粮管所LHHQ,39,1890,38350,10,102.752,24.95882,OUTDOOR,30,29.006,,
565537-3,官渡六谷新村-HLH-3,565537,昆明官渡_六谷新村LHHQ,39,1890,38350,270,102.768,24.968428,OUTDOOR,30,5.787,,
565537-2,官渡六谷新村-HLH-2,565537,昆明官渡_六谷新村LHHQ,39,1890,38350,120,102.768,24.968428,OUTDOOR,30,5.787,,
565537-1,官渡六谷新村-HLH-1,565537,昆明官渡_六谷新村LHHQ,39,1890,38350,10,102.768,24.968428,OUTDOOR,30,5.787,,
565490-3,官渡关上南路93号-HLH-3,565490,官渡关上南路93号-HLH,39,1890,38350,270,102.744,25.00821,OUTDOOR,29,316.487,,
565490-2,官渡关上南路93号-HLH-2,565490,官渡关上南路93号-HLH,39,1890,38350,150,102.744,25.00821,OUTDOOR,29,316.487,,
565490-1,官渡关上南路93号-HLH-1,565490,官渡关上南路93号-HLH,39,1890,38350,20,102.744,25.00821,OUTDOOR,29,316.487,,
566895-3,官渡兴菊饭店-HLH-3,566895,昆明官渡_兴菊饭店LHHQ,39,1890,38350,240,102.74,25.03019,OUTDOOR,27,195.771,,
566895-2,官渡兴菊饭店-HLH-2,566895,昆明官渡_兴菊饭店LHHQ,39,1890,38350,120,102.74,25.03019,OUTDOOR,27,195.771,,
566895-1,官渡兴菊饭店-HLH-1,566895,昆明官渡_兴菊饭店LHHQ,39,1890,38350,330,102.74,25.03019,OUTDOOR,27,195.771,,
565605-3,官渡十二棵橡树庄园8栋-HLH-3,565605,昆明官渡_十二棵橡树庄园8栋LHHQ,39,1890,38350,270,102.756,24.98522,OUTDOOR,33,28.575,,
565605-2,官渡十二棵橡树庄园8栋-HLH-2,565605,昆明官渡_十二棵橡树庄园8栋LHHQ,39,1890,38350,180,102.756,24.98522,OUTDOOR,33,28.575,,
565605-1,官渡十二棵橡树庄园8栋-HLH-1,565605,昆明官渡_十二棵橡树庄园8栋LHHQ,39,1890,38350,40,102.756,24.98522,OUTDOOR,33,28.575,,
33547-1,昆明官渡_华丰国际B9栋LHHQB-ZG-1,33547,昆明官渡_华丰国际B9栋LHHQ,39,1890,38350,0,102.743,24.978506,OUTDOOR,25,222.345,,
33547-2,昆明官渡_华丰国际B9栋LHHQB-ZG-2,33547,昆明官渡_华丰国际B9栋LHHQ,39,1890,38350,190,102.743,24.978506,OUTDOOR,25,222.345,,
33547-3,昆明官渡_华丰国际B9栋LHHQB-ZG-3,33547,昆明官渡_华丰国际B9栋LHHQ,39,1890,38350,280,102.743,24.978506,OUTDOOR,25,222.345,,
565571-3,官渡南坝-HLH-3,565571,官渡南坝-HLH,39,1890,38350,250,102.719,25.01253,OUTDOOR,24,292.251,,
565571-2,官渡南坝-HLH-2,565571,官渡南坝-HLH,39,1890,38350,120,102.719,25.01253,OUTDOOR,24,292.251,,
565571-1,官渡南坝-HLH-1,565571,官渡南坝-HLH,39,1890,38350,340,102.719,25.01253,OUTDOOR,24,292.251,,
565654-3,官渡吴井路煤气公司-HLH-3,565654,昆明官渡_吴井路煤气公司LHHQ,39,1890,38350,210,102.724,25.03103,OUTDOOR,24,114.581,,
565654-2,官渡吴井路煤气公司-HLH-2,565654,昆明官渡_吴井路煤气公司LHHQ,39,1890,38350,90,102.724,25.03103,OUTDOOR,24,114.581,,
565654-1,官渡吴井路煤气公司-HLH-1,565654,昆明官渡_吴井路煤气公司LHHQ,39,1890,38350,350,102.724,25.03103,OUTDOOR,24,114.581,,
565726-3,官渡咏春苑2栋-HLH-3,565726,昆明官渡_咏春苑2栋LHHQ,39,1890,38350,260,102.754,24.9711,OUTDOOR,61,10.988,,
565726-2,官渡咏春苑2栋-HLH-2,565726,昆明官渡_咏春苑2栋LHHQ,39,1890,38350,130,102.754,24.9711,OUTDOOR,61,10.988,,
565726-1,官渡咏春苑2栋-HLH-1,565726,昆明官渡_咏春苑2栋LHHQ,39,1890,38350,30,102.754,24.9711,OUTDOOR,61,10.988,,
565602-3,官渡圣都娱乐-HLH-3,565602,官渡圣都娱乐-HLH,39,1890,38350,240,102.758,24.967238,OUTDOOR,19,244.629,,
565602-2,官渡圣都娱乐-HLH-2,565602,官渡圣都娱乐-HLH,39,1890,38350,160,102.758,24.967238,OUTDOOR,19,244.629,,
565602-1,官渡圣都娱乐-HLH-1,565602,官渡圣都娱乐-HLH,39,1890,38350,0,102.758,24.967238,OUTDOOR,19,244.629,,
567718-3,官渡地铁6号线大村子-HLH-3,567718,昆明官渡_地铁六号线大村子LHHQ,39,1890,38350,40,102.891,25.0747,OUTDOOR,30,6.72,,
567718-2,官渡地铁6号线大村子-HLH-2,567718,昆明官渡_地铁六号线大村子LHHQ,39,1890,38350,230,102.891,25.0747,OUTDOOR,30,6.72,,
567718-1,官渡地铁6号线大村子-HLH-1,567718,昆明官渡_地铁六号线大村子LHHQ,39,1890,38350,130,102.891,25.0747,OUTDOOR,30,6.72,,
567893-2,官渡地铁6号线大板桥站灯-HLH-2,567893,官渡地铁6号线大板桥站灯-HLH,39,1890,38350,230,102.873,25.056111,OUTDOOR,0,446.874,,
567893-1,官渡地铁6号线大板桥站灯-HLH-1,567893,官渡地铁6号线大板桥站灯-HLH,39,1890,38350,0,102.873,25.056111,OUTDOOR,0,446.874,,
566948-3,官渡大板桥农贸市场-HLH-3,566948,昆明官渡_大板桥农贸市场LHHQ,39,1890,38350,240,102.878,25.04942,OUTDOOR,25,287.248,,
566948-2,官渡大板桥农贸市场-HLH-2,566948,昆明官渡_大板桥农贸市场LHHQ,39,1890,38350,120,102.878,25.04942,OUTDOOR,25,287.248,,
566948-1,官渡大板桥农贸市场-HLH-1,566948,昆明官渡_大板桥农贸市场LHHQ,39,1890,38350,0,102.878,25.04942,OUTDOOR,25,287.248,,
566947-3,官渡大板桥客运站-HLH-3,566947,昆明官渡_大板桥客运站LHHQ,39,1890,38350,270,102.884,25.05077,OUTDOOR,19,11.303,,
566947-2,官渡大板桥客运站-HLH-2,566947,昆明官渡_大板桥客运站LHHQ,39,1890,38350,140,102.884,25.05077,OUTDOOR,19,11.303,,
566947-1,官渡大板桥客运站-HLH-1,566947,昆明官渡_大板桥客运站LHHQ,39,1890,38350,40,102.884,25.05077,OUTDOOR,19,11.303,,
566946-3,官渡大板桥开发区-HLH-3,566946,昆明官渡_大板桥开发区LHHQ,39,1890,38350,240,102.889,25.05146,OUTDOOR,13,491.045,,
566946-2,官渡大板桥开发区-HLH-2,566946,昆明官渡_大板桥开发区LHHQ,39,1890,38350,120,102.889,25.05146,OUTDOOR,13,491.045,,
566946-1,官渡大板桥开发区-HLH-1,566946,昆明官渡_大板桥开发区LHHQ,39,1890,38350,0,102.889,25.05146,OUTDOOR,13,491.045,,
565431-3,官渡东航培训中心-HLH-3,565431,昆明官渡_官渡东航培训中心LHHQ,39,1890,38350,175,102.74,25.00689,OUTDOOR,240,185.179,,
565431-2,官渡东航培训中心-HLH-2,565431,昆明官渡_官渡东航培训中心LHHQ,39,1890,38350,120,102.74,25.00689,OUTDOOR,120,185.179,,
565431-1,官渡东航培训中心-HLH-1,565431,昆明官渡_官渡东航培训中心LHHQ,39,1890,38350,290,102.74,25.00689,OUTDOOR,0,185.179,,
568066-3,官渡乡镇企业局-HLH-3,568066,昆明官渡_官渡乡镇企业局LHHQ,39,1890,38350,270,102.744,25.01248,OUTDOOR,20,45.31,,
568066-2,官渡乡镇企业局-HLH-2,568066,昆明官渡_官渡乡镇企业局LHHQ,39,1890,38350,160,102.744,25.01248,OUTDOOR,20,45.31,,
568066-1,官渡乡镇企业局-HLH-1,568066,昆明官渡_官渡乡镇企业局LHHQ,39,1890,38350,40,102.744,25.01248,OUTDOOR,20,45.31,,
565464-3,官渡官渡古镇-HLH-3,565464,昆明官渡_官渡古镇LHHQ,39,1890,38350,235,102.757,24.96133,OUTDOOR,21,3.755,,
565464-2,官渡官渡古镇-HLH-2,565464,昆明官渡_官渡古镇LHHQ,39,1890,38350,90,102.757,24.96133,OUTDOOR,21,3.755,,
565464-1,官渡官渡古镇-HLH-1,565464,昆明官渡_官渡古镇LHHQ,39,1890,38350,355,102.757,24.96133,OUTDOOR,21,3.755,,
565671-3,官渡小板桥-HLH-3,565671,昆明官渡_小板桥LHHQ,39,1890,38350,190,102.773,24.97654,OUTDOOR,34,6.971,,
565671-2,官渡小板桥-HLH-2,565671,昆明官渡_小板桥LHHQ,39,1890,38350,100,102.773,24.97654,OUTDOOR,34,6.971,,
565671-1,官渡小板桥-HLH-1,565671,昆明官渡_小板桥LHHQ,39,1890,38350,330,102.773,24.97654,OUTDOOR,34,6.971,,
